Timestamp,Price_EUR_MWh
05-Jan-2023 17:00:00,24.456094982388
05-Jan-2023 18:00:00,26.1185141856805
05-Jan-2023 19:00:00,27.5204904510962
05-Jan-2023 20:00:00,21.6061649496346
05-Jan-2023 21:00:00,26.3610305939109
05-Jan-2023 22:00:00,24.7627405452289
05-Jan-2023 23:00:00,29.1078659774253
06-Jan-2023 00:00:00,31.0152467755202
06-Jan-2023 01:00:00,27.3206885426562
06-Jan-2023 02:00:00,35.6936140753718
06-Jan-2023 03:00:00,32.4433770205496
06-Jan-2023 04:00:00,32.8352791305147
06-Jan-2023 05:00:00,38.5118989855485
06-Jan-2023 06:00:00,39.3913605398002
06-Jan-2023 07:00:00,30.7950047810853
06-Jan-2023 08:00:00,35.5198530371765
06-Jan-2023 09:00:00,33.5682857370604
06-Jan-2023 10:00:00,35.5699133604577
06-Jan-2023 11:00:00,31.1187041927029
06-Jan-2023 12:00:00,27.4178045078446
06-Jan-2023 13:00:00,26.0432642710723
06-Jan-2023 14:00:00,27.1752155463978
06-Jan-2023 15:00:00,27.6899461205617
06-Jan-2023 16:00:00,27.2692722283733
06-Jan-2023 17:00:00,29.4627953441339
06-Jan-2023 18:00:00,21.8325263978621
06-Jan-2023 19:00:00,22.8059023409169
06-Jan-2023 20:00:00,28.1374439337073
06-Jan-2023 21:00:00,24.0689817708034
06-Jan-2023 22:00:00,21.0614394322974
06-Jan-2023 23:00:00,27.3164451141583
07-Jan-2023 00:00:00,27.845892507494
07-Jan-2023 01:00:00,34.2499330606751
07-Jan-2023 02:00:00,26.40362506509
07-Jan-2023 03:00:00,27.7025374595893
07-Jan-2023 04:00:00,34.0247345334228
07-Jan-2023 05:00:00,33.4815107753876
07-Jan-2023 06:00:00,35.5254321358029
07-Jan-2023 07:00:00,35.5245905877928
07-Jan-2023 08:00:00,35.2350266424418
07-Jan-2023 09:00:00,33.7621922331759
07-Jan-2023 10:00:00,34.807837225856
07-Jan-2023 11:00:00,31.5775908463717
07-Jan-2023 12:00:00,29.1596184204254
07-Jan-2023 13:00:00,31.980562903608
07-Jan-2023 14:00:00,29.6404769609727
07-Jan-2023 15:00:00,25.875385457278
07-Jan-2023 16:00:00,22.3732592657969
07-Jan-2023 17:00:00,20.568677427835
07-Jan-2023 18:00:00,29.6457914867698
07-Jan-2023 19:00:00,22.7698961935372
07-Jan-2023 20:00:00,22.2554928588808
07-Jan-2023 21:00:00,26.7849917904374
07-Jan-2023 22:00:00,25.5014422914843
07-Jan-2023 23:00:00,26.6803022085122
08-Jan-2023 00:00:00,31.6492099190093
08-Jan-2023 01:00:00,26.1310884015116
08-Jan-2023 02:00:00,30.8544983870155
08-Jan-2023 03:00:00,33.7706812907906
08-Jan-2023 04:00:00,31.34982557213
08-Jan-2023 05:00:00,34.8298043667066
08-Jan-2023 06:00:00,33.5314521304337
08-Jan-2023 07:00:00,38.9573619280903
08-Jan-2023 08:00:00,35.3647768345432
08-Jan-2023 09:00:00,33.9054773740166
08-Jan-2023 10:00:00,31.4608045853572
08-Jan-2023 11:00:00,30.1902578685785
08-Jan-2023 12:00:00,28.2695597161177
08-Jan-2023 13:00:00,21.2808489954665
08-Jan-2023 14:00:00,28.9985135509218
08-Jan-2023 15:00:00,25.9847337577322
08-Jan-2023 16:00:00,30.1121090365048
08-Jan-2023 17:00:00,22.0865928518497
08-Jan-2023 18:00:00,27.6429876574716
08-Jan-2023 19:00:00,24.7171664635428
08-Jan-2023 20:00:00,20.053455936574
08-Jan-2023 21:00:00,23.8967061985597
08-Jan-2023 22:00:00,29.7776304150293
08-Jan-2023 23:00:00,35.3196093899331
09-Jan-2023 00:00:00,25.5187947932423
09-Jan-2023 01:00:00,31.1186781382673
09-Jan-2023 02:00:00,35.4939846983505
09-Jan-2023 03:00:00,32.9641565999276
09-Jan-2023 04:00:00,33.8956515647248
09-Jan-2023 05:00:00,33.6602672817631
09-Jan-2023 06:00:00,38.7338437426201
09-Jan-2023 07:00:00,37.2165159475861
09-Jan-2023 08:00:00,35.5352570415459
09-Jan-2023 09:00:00,36.3757716649229
09-Jan-2023 10:00:00,36.8039634241786
09-Jan-2023 11:00:00,36.4938640865254
09-Jan-2023 12:00:00,29.3092553160416
09-Jan-2023 13:00:00,26.7422597288183
09-Jan-2023 14:00:00,28.7066813124117
09-Jan-2023 15:00:00,28.3332926706225
09-Jan-2023 16:00:00,22.2781241752181
09-Jan-2023 17:00:00,22.7576201206502
09-Jan-2023 18:00:00,29.4928663033881
09-Jan-2023 19:00:00,21.8666515537372
09-Jan-2023 20:00:00,29.903111114835
09-Jan-2023 21:00:00,24.2553296298297
09-Jan-2023 22:00:00,27.4688449946693
09-Jan-2023 23:00:00,36.8092678857866
10-Jan-2023 00:00:00,27.7576403499733
10-Jan-2023 01:00:00,29.2822935792499
10-Jan-2023 02:00:00,34.653077933092
10-Jan-2023 03:00:00,33.0240015520001
10-Jan-2023 04:00:00,32.7145914573493
10-Jan-2023 05:00:00,32.544352831302
10-Jan-2023 06:00:00,33.1243647393458
10-Jan-2023 07:00:00,35.6782633596203
10-Jan-2023 08:00:00,38.0289748789564
10-Jan-2023 09:00:00,32.3831577783037
10-Jan-2023 10:00:00,32.6656749746394
10-Jan-2023 11:00:00,31.0847946785894
10-Jan-2023 12:00:00,31.5902420172514
10-Jan-2023 13:00:00,26.717645086169
10-Jan-2023 14:00:00,27.946153188895
10-Jan-2023 15:00:00,27.5682017884702
10-Jan-2023 16:00:00,23.2480743606572
10-Jan-2023 17:00:00,21.7027340631388
10-Jan-2023 18:00:00,28.1998596129235
10-Jan-2023 19:00:00,25.7977897066816
10-Jan-2023 20:00:00,22.313121783483
10-Jan-2023 21:00:00,23.6695771128312
10-Jan-2023 22:00:00,27.2196638869578
10-Jan-2023 23:00:00,28.8088895737523
11-Jan-2023 00:00:00,32.5953791182987
11-Jan-2023 01:00:00,32.2087195570717
11-Jan-2023 02:00:00,33.4144076722099
11-Jan-2023 03:00:00,31.5572792355562
11-Jan-2023 04:00:00,36.4421224987334
11-Jan-2023 05:00:00,32.9241777368875
11-Jan-2023 06:00:00,32.1599419211504
11-Jan-2023 07:00:00,29.8026123807634
11-Jan-2023 08:00:00,36.0853423654557
11-Jan-2023 09:00:00,34.674137450827
11-Jan-2023 10:00:00,31.8671705368237
11-Jan-2023 11:00:00,32.4465002492407
11-Jan-2023 12:00:00,32.1247961422466
11-Jan-2023 13:00:00,23.7858634724467
11-Jan-2023 14:00:00,26.2695806600912
11-Jan-2023 15:00:00,32.0036745842184
11-Jan-2023 16:00:00,19.7009995662663
11-Jan-2023 17:00:00,23.576188264406
11-Jan-2023 18:00:00,22.3664848705153
11-Jan-2023 19:00:00,25.8574276776932
11-Jan-2023 20:00:00,29.6119747617728
11-Jan-2023 21:00:00,26.6842767999496
11-Jan-2023 22:00:00,25.9158758870447
11-Jan-2023 23:00:00,25.7499158584329
12-Jan-2023 00:00:00,28.5357243976335
12-Jan-2023 01:00:00,31.1639650298077
12-Jan-2023 02:00:00,26.5020359369628
12-Jan-2023 03:00:00,33.9021967388469
12-Jan-2023 04:00:00,38.0603533576891
12-Jan-2023 05:00:00,34.9646452360784
12-Jan-2023 06:00:00,32.056784201262
12-Jan-2023 07:00:00,36.6333198904441
12-Jan-2023 08:00:00,33.5537074087468
12-Jan-2023 09:00:00,32.8044769777232
12-Jan-2023 10:00:00,37.0978918421762
12-Jan-2023 11:00:00,32.6993995321454
12-Jan-2023 12:00:00,28.6023058351491
12-Jan-2023 13:00:00,30.5723647216004
12-Jan-2023 14:00:00,25.3837348214581
12-Jan-2023 15:00:00,22.7499876753926
12-Jan-2023 16:00:00,26.9694299062272
12-Jan-2023 17:00:00,25.6399288568484
12-Jan-2023 18:00:00,26.8854835443273
12-Jan-2023 19:00:00,26.125005185585
12-Jan-2023 20:00:00,28.2805991088957
12-Jan-2023 21:00:00,27.9464506328688
12-Jan-2023 22:00:00,31.0258537252925
12-Jan-2023 23:00:00,24.4551491907962
13-Jan-2023 00:00:00,24.3077608316782
13-Jan-2023 01:00:00,30.3113600257794
13-Jan-2023 02:00:00,27.4712867598607
13-Jan-2023 03:00:00,29.904080358919
13-Jan-2023 04:00:00,41.0056880714569
13-Jan-2023 05:00:00,28.1927586039183
13-Jan-2023 06:00:00,29.9008871924204
13-Jan-2023 07:00:00,31.4359512789532
13-Jan-2023 08:00:00,27.5545890974632
13-Jan-2023 09:00:00,28.4175294266356
13-Jan-2023 10:00:00,31.2569613839785
13-Jan-2023 11:00:00,32.5803195542187
13-Jan-2023 12:00:00,29.8378733119225
13-Jan-2023 13:00:00,29.1045878137421
13-Jan-2023 14:00:00,28.9775705639066
13-Jan-2023 15:00:00,30.0977251594736
13-Jan-2023 16:00:00,26.8217114534076
13-Jan-2023 17:00:00,24.3847480537494
13-Jan-2023 18:00:00,23.9252350467732
13-Jan-2023 19:00:00,25.9856742706794
13-Jan-2023 20:00:00,22.5595919376473
13-Jan-2023 21:00:00,26.5821657671722
13-Jan-2023 22:00:00,27.9365896138529
13-Jan-2023 23:00:00,28.1184955667404
14-Jan-2023 00:00:00,31.825831306088
